user_id,age,occupation,gender
60058,33,scientist,M
74637,28,executive/managerial,M
33683,26,executive/managerial,M
66742,25,other or not specified,M
69761,28,college/grad student,M
87137,29,homemaker,M
38102,33,homemaker,M
5995,33,artist,M
71206,25,sales/marketing,F
29923,34,college/grad student,M
21592,18,sales/marketing,M
34887,32,executive/managerial,M
37370,30,scientist,M
97260,29,sales/marketing,F
85717,27,college/grad student,M
80771,35,writer,M
65381,27,executive/managerial,M
64650,29,self-employed,M
80537,28,homemaker,M
54716,34,executive/managerial,M
78744,32,scientist,M
8047,30,sales/marketing,M
83348,30,academic/educator,M
2941,33,executive/managerial,M
23135,27,academic/educator,M
36394,34,sales/marketing,M
15057,26,scientist,M
9179,43,executive/managerial,M
19449,34,college/grad student,M
44019,27,executive/managerial,M
92656,89,scientist,M
29857,28,executive/managerial,M
29913,66,programmer,M
31763,28,scientist,M
84256,34,college/grad student,M
34647,28,college/grad student,M
101896,27,college/grad student,M
98027,42,sales/marketing,M
21879,30,college/grad student,M
20017,21,executive/managerial,M
99833,38,academic/educator,M
38074,25,scientist,M
56735,33,scientist,M
55392,76,retired,F
100102,33,scientist,F
25672,19,scientist,M
39464,29,scientist,M
11562,26,college/grad student,M
57809,37,executive/managerial,F
88200,23,college/grad student,M
33694,28,scientist,M
66800,30,executive/managerial,M
39532,29,college/grad student,M
2374,29,sales/marketing,F
13843,25,executive/managerial,F
48053,30,K-12 student,F
100512,19,sales/marketing,M
75572,36,artist,M
101329,28,artist,M
66831,34,executive/managerial,M
1157,26,programmer,F
61546,25,college/grad student,M
92716,33,college/grad student,M
17751,29,scientist,M
24120,31,executive/managerial,M
56525,33,college/grad student,M
95545,34,college/grad student,M
90646,28,sales/marketing,M
59739,28,executive/managerial,M
91348,30,K-12 student,M
7413,30,college/grad student,M
56419,18,college/grad student,M
9719,66,other or not specified,F
246,29,scientist,M
54360,31,executive/managerial,M
13863,26,college/grad student,M
40344,22,K-12 student,M
9013,30,sales/marketing,M
78079,29,artist,F
28874,31,homemaker,F
39297,16,K-12 student,M
48037,34,self-employed,F
3737,21,sales/marketing,M
55739,32,college/grad student,F
16445,39,academic/educator,M
18425,34,college/grad student,M
93766,34,college/grad student,M
35017,28,sales/marketing,M
41247,27,sales/marketing,M
16898,31,college/grad student,M
40972,34,executive/managerial,M
6425,29,homemaker,M
5100,26,other or not specified,M
23574,27,college/grad student,F
56400,31,college/grad student,M
89,28,college/grad student,M
10254,78,executive/managerial,M
99205,33,K-12 student,M
56386,25,academic/educator,F
7020,34,other or not specified,M
49315,33,self-employed,M
81102,27,other or not specified,M
62407,28,other or not specified,M
11296,34,other or not specified,M
24028,33,scientist,M
8132,33,self-employed,M
96756,32,executive/managerial,M
3325,34,homemaker,F
72156,33,executive/managerial,F
77723,34,executive/managerial,M
30069,32,sales/marketing,M
12193,33,clerical/admin,F
13342,31,college/grad student,M
151,28,executive/managerial,M
49237,26,executive/managerial,M
45023,28,other or not specified,M
72197,29,artist,M
67773,21,homemaker,M
64247,30,executive/managerial,M
54640,34,scientist,M
5793,27,executive/managerial,M
33002,26,college/grad student,M
77299,31,executive/managerial,M
24914,32,clerical/admin,M
182,29,college/grad student,M
14689,32,programmer,M
92812,30,sales/marketing,M
40778,34,other or not specified,F
83210,28,executive/managerial,M
44074,34,self-employed,M
72101,31,executive/managerial,M
94912,34,self-employed,F
86804,29,sales/marketing,M
4530,30,college/grad student,M
40304,24,sales/marketing,M
11805,31,executive/managerial,M
18597,28,executive/managerial,M
75786,30,scientist,M
39195,32,sales/marketing,M
10066,34,executive/managerial,M
90652,30,sales/marketing,F
100429,25,executive/managerial,M
48683,32,retired,F
49411,33,self-employed,M
52247,32,other or not specified,M
52040,32,college/grad student,F
13570,27,scientist,M
21497,28,self-employed,M
62848,27,sales/marketing,M
56314,31,sales/marketing,F
43318,27,customer service,M
98400,28,homemaker,F
44034,25,scientist,F
86062,27,college/grad student,M
29909,31,self-employed,F
11632,30,college/grad student,M
4590,19,customer service,M
67263,8,K-12 student,M
69492,29,scientist,M
61970,18,scientist,M
42979,26,programmer,M
71457,26,executive/managerial,M
25723,34,sales/marketing,M
1942,31,artist,M
50955,26,executive/managerial,M
42897,26,sales/marketing,M
46491,30,sales/marketing,F
75736,34,college/grad student,M
56512,31,college/grad student,M
85433,34,K-12 student,M
42590,30,executive/managerial,M
6628,32,artist,M
74549,54,self-employed,F
101733,25,sales/marketing,M
10075,60,other or not specified,M
8960,33,college/grad student,M
76524,33,college/grad student,M
84068,17,sales/marketing,M
35368,32,executive/managerial,M
84661,28,academic/educator,M
74096,31,sales/marketing,M
61584,32,academic/educator,M
58856,27,academic/educator,M
20371,67,academic/educator,F
41138,22,programmer,M
59877,29,homemaker,F
17551,53,doctor/health care,F
54635,26,sales/marketing,M
65096,30,sales/marketing,M
38856,32,sales/marketing,M
92893,25,clerical/admin,M
34175,24,sales/marketing,M
14183,69,other or not specified,M
39755,34,self-employed,M
98895,27,college/grad student,M
83922,34,executive/managerial,M
23004,30,executive/managerial,M
17432,33,college/grad student,F
8901,72,executive/managerial,M
48389,29,sales/marketing,M
11691,30,college/grad student,M
35162,27,sales/marketing,M
71235,27,college/grad student,F
101287,34,executive/managerial,M
67736,34,other or not specified,F
89233,32,retired,M
54547,34,executive/managerial,M
33238,34,college/grad student,M
14685,32,executive/managerial,F
39359,33,self-employed,M
50073,30,clerical/admin,M
22472,62,retired,M
93457,25,executive/managerial,M
74901,28,executive/managerial,M
103303,29,college/grad student,F
56738,26,artist,M
31192,32,college/grad student,M
14644,21,K-12 student,M
88703,34,college/grad student,M
6812,34,executive/managerial,F
102145,23,sales/marketing,M
95411,33,self-employed,M
55772,30,executive/managerial,M
93570,28,other or not specified,F
9931,29,self-employed,M
24652,32,college/grad student,M
31685,33,scientist,M
92385,11,homemaker,M
49,29,executive/managerial,M
96483,33,sales/marketing,M
90952,25,college/grad student,M
83126,27,executive/managerial,M
2715,35,other or not specified,M
23603,26,executive/managerial,M
55136,31,sales/marketing,M
27168,27,scientist,M
50659,28,sales/marketing,M
55026,18,K-12 student,F
70942,27,customer service,M
49063,31,executive/managerial,M
67374,26,college/grad student,M
44996,38,sales/marketing,M
65393,25,sales/marketing,F
90019,25,other or not specified,M
91813,32,executive/managerial,F
85041,31,executive/managerial,M
60987,85,executive/managerial,M
80886,43,sales/marketing,M
46614,37,technician/engineer,M
1115,26,college/grad student,M
15563,26,scientist,M
54391,23,college/grad student,M
7217,35,sales/marketing,M
5290,20,college/grad student,M
22039,29,college/grad student,M
12629,27,sales/marketing,M
62158,26,academic/educator,F
81804,50,executive/managerial,F
42166,50,executive/managerial,M
65314,31,executive/managerial,M
18154,18,clerical/admin,M
7064,19,college/grad student,M
95288,25,scientist,M
16095,34,programmer,M
97652,31,other or not specified,M
96749,34,K-12 student,M
23198,28,executive/managerial,M
77593,31,other or not specified,M
83055,26,retired,M
83401,30,executive/managerial,M
57959,38,sales/marketing,M
50078,25,executive/managerial,M
32477,18,college/grad student,M
31755,28,college/grad student,F
7839,31,other or not specified,M
31646,30,college/grad student,M
48544,22,artist,F
77330,34,college/grad student,M
102494,31,scientist,M
15307,26,college/grad student,M
35256,25,retired,F
48211,26,executive/managerial,M
82059,18,self-employed,M
92127,28,college/grad student,M
47560,33,college/grad student,M
70352,30,college/grad student,M
91041,27,executive/managerial,M
39628,34,college/grad student,M
34053,27,college/grad student,M
15817,18,K-12 student,F
12686,32,executive/managerial,M
5998,30,other or not specified,M
37571,32,K-12 student,M
36469,27,scientist,M
27738,24,artist,M
102050,37,academic/educator,F
43426,18,K-12 student,M
41531,25,academic/educator,M
72541,27,scientist,M
34484,28,self-employed,M
49678,33,executive/managerial,F
98626,32,college/grad student,F
14801,31,college/grad student,F
28925,33,self-employed,M
87682,29,college/grad student,F
39897,25,college/grad student,F
52058,26,other or not specified,M
64308,27,college/grad student,M
69123,27,college/grad student,M
39631,28,sales/marketing,M
98183,28,other or not specified,M
27757,33,self-employed,M
45496,34,homemaker,F
34657,27,executive/managerial,F
42291,30,college/grad student,M
4778,29,executive/managerial,M
92674,20,sales/marketing,M
78511,27,executive/managerial,M
103121,28,executive/managerial,M
85559,31,executive/managerial,M
56302,21,scientist,M
3605,29,college/grad student,M
90246,27,college/grad student,M
3550,29,scientist,F
18980,28,clerical/admin,M
37329,33,executive/managerial,M
50325,26,college/grad student,M
72496,24,sales/marketing,M
5352,44,sales/marketing,M
61746,30,other or not specified,F
42529,34,executive/managerial,M
45313,30,college/grad student,M
98857,26,scientist,M
35723,27,college/grad student,M
84680,31,college/grad student,M
10455,18,homemaker,M
85154,25,college/grad student,M
45397,34,sales/marketing,M
21252,27,other or not specified,M
38683,32,clerical/admin,M
45833,34,other or not specified,M
28325,25,college/grad student,M
96580,30,sales/marketing,F
844,27,scientist,M
99521,32,sales/marketing,M
101101,31,executive/managerial,M
39559,26,sales/marketing,M
7492,62,executive/managerial,M
24220,34,homemaker,M
11102,30,college/grad student,M
67582,18,K-12 student,M
28001,27,technician/engineer,M
78594,25,self-employed,M
87881,34,executive/managerial,M
36066,27,college/grad student,M
11318,29,sales/marketing,M
3537,29,academic/educator,M
35048,34,college/grad student,M
75070,25,college/grad student,M
54711,23,K-12 student,M
53717,33,self-employed,M
21760,31,executive/managerial,M
37792,33,self-employed,M
7895,26,college/grad student,M
88933,27,college/grad student,M
99415,31,executive/managerial,M
47572,31,scientist,M
40121,29,tradesman/craftsman,M
60061,31,executive/managerial,M
7001,31,retired,M
92807,28,other or not specified,M
21624,26,scientist,M
4697,32,sales/marketing,F
32160,29,self-employed,F
57063,27,academic/educator,F
11980,25,self-employed,M
46277,32,other or not specified,M
41535,31,self-employed,F
45839,31,sales/marketing,M
61385,32,college/grad student,M
22643,27,self-employed,M
21454,25,self-employed,M
59655,34,college/grad student,M
33268,27,college/grad student,M
1904,26,scientist,M
48740,34,self-employed,M
66271,34,sales/marketing,F
54452,30,college/grad student,M
48761,26,college/grad student,M
20772,31,college/grad student,M
101232,25,executive/managerial,M
28504,28,executive/managerial,M
60201,27,academic/educator,M
55961,25,college/grad student,M
24700,34,college/grad student,F
10219,26,college/grad student,M
82013,31,sales/marketing,M
23788,27,college/grad student,F
5193,26,scientist,F
84453,25,academic/educator,M
48745,34,college/grad student,M
83993,42,executive/managerial,M
32611,28,other or not specified,M
38449,26,college/grad student,M
43116,31,technician/engineer,M
49746,26,sales/marketing,M
90590,32,executive/managerial,M
14964,30,college/grad student,F
26092,26,college/grad student,M
62944,34,college/grad student,M
96435,29,technician/engineer,M
22683,18,scientist,M
85803,27,executive/managerial,M
20356,30,executive/managerial,M
43684,28,executive/managerial,M
67222,40,academic/educator,F
95799,23,other or not specified,M
99782,20,executive/managerial,F
67979,32,artist,F
8039,30,executive/managerial,M
84833,26,executive/managerial,M
50180,25,homemaker,M
62913,22,sales/marketing,M
21824,33,other or not specified,M
6778,32,sales/marketing,M
64772,29,college/grad student,M
90891,34,academic/educator,M
100532,27,self-employed,M
56982,27,executive/managerial,M
62455,31,self-employed,M
36224,30,scientist,M
90148,26,K-12 student,F
26386,26,self-employed,M
22342,28,other or not specified,M
57321,25,executive/managerial,M
5920,28,college/grad student,M
54792,75,retired,F
80017,29,academic/educator,F
44618,30,academic/educator,F
79289,32,other or not specified,M
53540,29,academic/educator,F
93514,19,unemployed,M
59140,29,other or not specified,F
20185,27,college/grad student,M
76206,19,other or not specified,F
91111,30,college/grad student,M
8865,34,college/grad student,M
16853,27,homemaker,F
100863,31,executive/managerial,M
55303,20,sales/marketing,M
4627,33,college/grad student,M
34229,33,scientist,M
88695,29,technician/engineer,M
21667,31,executive/managerial,M
72447,25,farmer,M
17913,34,college/grad student,M
63599,41,lawyer,M
81776,25,sales/marketing,M
27464,63,retired,F
45802,34,scientist,M
83704,34,college/grad student,M
53131,27,college/grad student,F
86494,31,college/grad student,M
558,27,executive/managerial,M
87669,33,scientist,F
48692,30,scientist,M
68866,29,college/grad student,F
77916,33,executive/managerial,M
5366,30,sales/marketing,M
71199,30,college/grad student,M
60413,34,sales/marketing,M
74884,31,sales/marketing,M
51785,33,executive/managerial,F
11759,32,executive/managerial,M
89476,25,executive/managerial,M
36289,22,technician/engineer,M
101233,31,farmer,M
66751,28,college/grad student,M
40210,32,sales/marketing,M
2448,26,college/grad student,M
23563,27,college/grad student,M
81076,28,other or not specified,M
29960,26,scientist,M
90478,26,college/grad student,M
3968,22,sales/marketing,M
37441,34,other or not specified,M
2787,31,scientist,M
32506,33,college/grad student,F
102197,29,sales/marketing,M
37059,34,executive/managerial,M
87038,25,college/grad student,M
98078,26,executive/managerial,M
5903,26,executive/managerial,M
51810,28,clerical/admin,M
58333,26,self-employed,M
50565,28,other or not specified,F
56079,21,K-12 student,M
60298,32,college/grad student,M
103792,33,sales/marketing,M
69037,18,sales/marketing,M
2032,28,other or not specified,M
98293,21,college/grad student,M
74445,34,college/grad student,M
52796,32,executive/managerial,M
28275,32,homemaker,M
78112,34,sales/marketing,M
101481,18,homemaker,M
36493,30,clerical/admin,M
41295,34,other or not specified,M
97877,27,doctor/health care,M
54637,34,executive/managerial,F
44924,25,executive/managerial,M
97039,29,sales/marketing,M
14281,27,college/grad student,M
59848,29,executive/managerial,M
